latitude,longitude,altitude,intensity,x,y,z,level,x_rounded,y_rounded
45.90401287,11.02827461,225.2757,52.0,4357031.262824074,4496737.6311088735,1212119.232021498,lower,4357031.0,4496738.0
45.90401534,11.02825607,225.2715,57.0,4357031.339102237,4496738.097731416,1212117.21821819,lower,4357031.0,4496738.0
45.9040155,11.02827923,225.2709,71.0,4357030.985106568,4496737.757512025,1212119.7327245986,lower,4357031.0,4496738.0
45.90401586,11.02827876,225.2698,65.0,4357030.963022126,4496737.791255272,1212119.6814834366,lower,4357031.0,4496738.0
45.90401669,11.02827807,225.2729,78.0,4357030.9101588605,4496737.867043437,1212119.607158979,lower,4357031.0,4496738.0
45.90401687,11.02827783,225.2718,78.0,4357030.898814607,4496737.883603345,1212119.5808903063,lower,4357031.0,4496738.0
45.90401879,11.02827977,225.2821,59.0,4357030.726596168,4496738.007387148,1212119.793498147,lower,4357031.0,4496738.0
45.90401925,11.02828243,225.2648,51.0,4357030.639509668,4496737.989748454,1212120.0790010344,lower,4357031.0,4496738.0
45.90402012,11.02828162,225.2696,76.0,4357030.586435195,4496738.071600397,1212119.9919726513,lower,4357031.0,4496738.0
45.9040206,11.02828136,225.2706,81.0,4357030.5532749,4496738.112757923,1212119.9639341747,lower,4357031.0,4496738.0
45.90402116,11.02828084,225.2729,70.0,4357030.518552366,4496738.164866631,1212119.9079146096,lower,4357031.0,4496738.0
45.90402182,11.02828347,225.2675,73.0,4357030.4243388735,4496738.1712812055,1212120.1924366069,lower,4357030.0,4496738.0
45.90402197,11.02828336,225.2697,73.0,4357030.415688805,4496738.185910369,1212120.1809140886,lower,4357030.0,4496738.0
45.90408853,11.02766237,224.4554,64.0,4357033.779447704,4496752.110394439,1212052.6004484273,lower,4357034.0,4496752.0
45.90402266,11.02828293,225.2704,64.0,4357030.368345436,4496738.245409272,1212120.1343602974,lower,4357030.0,4496738.0
45.90402285,11.02828274,225.2699,73.0,4357030.355889914,4496738.262392716,1212120.113635203,lower,4357030.0,4496738.0
45.90402304,11.02828258,225.2712,73.0,4357030.344222068,4496738.280189094,1212120.0965117186,lower,4357030.0,4496738.0
45.90402323,11.0282824,225.2708,73.0,4357030.3316875985,4496738.29709106,1212120.0768915142,lower,4357030.0,4496738.0
45.90402696,11.02826725,225.2736,61.0,4357030.263941125,4496738.812946315,1212118.4325001047,lower,4357030.0,4496739.0
45.90402747,11.02826665,225.272,57.0,4357030.231656963,4496738.85971939,1212118.3670484088,lower,4357030.0,4496739.0
45.90402774,11.02826629,225.2693,61.0,4357030.21392341,4496738.883819084,1212118.3274445406,lower,4357030.0,4496739.0
45.90402662,11.02828629,225.2671,54.0,4357030.005823532,4496738.49315721,1212120.4985445165,lower,4357030.0,4496738.0
45.9040268,11.02828619,225.269,54.0,4357029.994466826,4496738.509704264,1212120.4880503705,lower,4357030.0,4496739.0
45.90403356,11.02826967,225.2675,52.0,4357029.706153358,4496739.273763311,1212118.694087242,lower,4357030.0,4496739.0
45.90403622,11.02829338,225.2826,50.0,4357029.1585747,4496739.126363373,1212121.271313665,lower,4357029.0,4496739.0
45.90403723,11.02829556,225.2623,56.0,4357029.033341494,4496739.155728945,1212121.5041261578,lower,4357029.0,4496739.0
45.90403903,11.02829501,225.2641,50.0,4357028.901400396,4496739.302236288,1212121.444753668,lower,4357029.0,4496739.0
45.90453658,11.02817652,225.1611,63.0,4356991.526448043,4496778.866109662,1212108.559873786,lower,4356992.0,4496779.0
45.90425169,11.02900782,224.7994,50.0,4357001.397432291,4496744.3132336205,1212198.7498447238,lower,4357001.0,4496744.0
45.90394749,11.02879206,224.6181,57.0,4357028.325294961,4496724.331875429,1212175.2888454741,lower,4357028.0,4496724.0
45.90395924,11.02873172,224.431,111.0,4357028.163872743,4496726.010538667,1212168.7015859827,lower,4357028.0,4496726.0
45.90389891,11.02880957,224.4243,56.0,4357031.747766781,4496720.234908549,1212177.1529339964,lower,4357032.0,4496720.0
45.90368328,11.02898712,224.7213,62.0,4357046.259220113,4496701.348375391,1212196.4873852797,lower,4357046.0,4496701.0
45.90390999,11.02841174,224.857,56.0,4357037.031915418,4496727.428511827,1212134.0409551777,lower,4357037.0,4496727.0
45.90398513,11.0283614,225.0609,57.0,4357032.015247359,4496734.051260857,1212128.6142446615,lower,4357032.0,4496734.0
45.90398529,11.02836088,225.0646,57.0,4357032.012874268,4496734.0739386855,1212128.5584929292,lower,4357032.0,4496734.0
45.90398556,11.02836048,225.0675,60.0,4357031.999554653,4496734.102593825,1212128.5156172812,lower,4357032.0,4496734.0
45.90398563,11.02836017,225.0667,57.0,4357031.998079205,4496734.112064135,1212128.481805683,lower,4357032.0,4496734.0
45.90398573,11.02835983,225.0683,60.0,4357031.996330251,4496734.125963486,1212128.4451959126,lower,4357032.0,4496734.0
45.90398088,11.02835823,225.0605,54.0,4357032.39520444,4496733.7759645255,1212128.2699822006,lower,4357032.0,4496734.0
45.90398116,11.02835778,225.0613,54.0,4357032.380401923,4496733.804659654,1212128.221276033,lower,4357032.0,4496734.0
45.90398132,11.02835724,225.0622,58.0,4357032.376410897,4496733.82566767,1212128.1628171538,lower,4357032.0,4496734.0
45.90398151,11.02835655,225.0626,54.0,4357032.371932634,4496733.850884141,1212128.087976226,lower,4357032.0,4496734.0
45.90398158,11.02835619,225.0606,56.0,4357032.370373821,4496733.860268413,1212128.0485062737,lower,4357032.0,4496734.0
45.90397824,11.02835481,225.07,50.0,4357032.659247248,4496733.633877818,1212127.900469552,lower,4357033.0,4496734.0
45.90397406,11.02835291,225.0641,61.0,4357033.011253139,4496733.34072713,1212127.6930464953,lower,4357033.0,4496733.0
45.90397662,11.02835317,225.0788,56.0,4357032.816548935,4496733.541812173,1212127.7240882902,lower,4357033.0,4496734.0
45.90397435,11.02835216,225.0673,64.0,4357033.00172253,4496733.376433637,1212127.6122266306,lower,4357033.0,4496733.0
45.90397446,11.02835195,225.0699,64.0,4357032.997957506,4496733.38982271,1212127.5899230347,lower,4357033.0,4496733.0
45.9039745,11.02835175,225.0688,64.0,4357032.997011884,4496733.395128521,1212127.5679974086,lower,4357033.0,4496733.0
45.90396991,11.02834953,225.0697,69.0,4357033.390552188,4496733.080456008,1212127.3271308297,lower,4357033.0,4496733.0
45.90397015,11.0283489,225.0714,69.0,4357033.3821541965,4496733.109479259,1212127.2590531437,lower,4357033.0,4496733.0
45.90397031,11.0283485,225.0728,75.0,4357033.376443174,4496733.128712125,1212127.2158905517,lower,4357033.0,4496733.0
45.90396754,11.02834736,225.0696,53.0,4357033.608441398,4496732.933137664,1212127.0915017554,lower,4357034.0,4496733.0
45.90397045,11.02834785,225.0685,76.0,4357033.372089887,4496733.146205389,1212127.1444935773,lower,4357033.0,4496733.0
45.90396785,11.02834678,225.0676,60.0,4357033.591286213,4496732.964116001,1212127.028145079,lower,4357034.0,4496733.0
45.90396807,11.02834634,225.0713,56.0,4357033.58302615,4496732.990140724,1212126.981079424,lower,4357034.0,4496733.0
45.9039655,11.02834446,225.0797,63.0,4357033.818147258,4496732.829198023,1212126.7785633947,lower,4357034.0,4496733.0
45.90396562,11.02834399,225.0774,52.0,4357033.81407915,4496732.84384473,1212126.7270926908,lower,4357034.0,4496733.0
45.90399873,11.02831773,225.1737,51.0,4357031.667965254,4496735.828639798,1212123.894308082,lower,4357032.0,4496736.0
45.90399889,11.02831742,225.1768,58.0,4357031.662090075,4496735.847703258,1212123.8612425264,lower,4357032.0,4496736.0
45.90399903,11.02831709,225.1778,54.0,4357031.656644727,4496735.8640694525,1212123.8256037324,lower,4357032.0,4496736.0
45.90399913,11.02831669,225.1743,51.0,4357031.652295887,4496735.8752855575,1212123.781503793,lower,4357032.0,4496736.0
45.90399938,11.02831623,225.1803,60.0,4357031.643546731,4496735.905516838,1212123.7327065864,lower,4357032.0,4496736.0
45.90400353,11.02832034,225.1789,60.0,4357031.256367076,4496736.157654694,1212124.1786862344,lower,4357031.0,4496736.0
45.90400368,11.02832005,225.1808,57.0,4357031.250162612,4496736.174807874,1212124.1475626463,lower,4357031.0,4496736.0
45.90400562,11.02832326,225.1778,72.0,4357031.048589688,4496736.2714368,1212124.4955177982,lower,4357031.0,4496736.0
45.90400575,11.02832297,225.1776,82.0,4357031.042520556,4496736.285588773,1212124.4639924925,lower,4357031.0,4496736.0
45.90400669,11.02832432,225.1761,60.0,4357030.947843442,4496736.335497158,1212124.6102831815,lower,4357031.0,4496736.0
45.90400608,11.02832269,225.182,87.0,4357031.023749459,4496736.318040276,1212124.4344329007,lower,4357031.0,4496736.0
45.90400702,11.02832403,225.179,57.0,4357030.928195075,4496736.367043263,1212124.5793508883,lower,4357031.0,4496736.0
45.90400627,11.02832225,225.1814,82.0,4357031.014906896,4496736.338752522,1212124.3865446744,lower,4357031.0,4496736.0
45.90400722,11.02832364,225.1804,57.0,4357030.919197462,4496736.389165924,1212124.5372740517,lower,4357031.0,4496736.0
45.90400814,11.02832499,225.1818,53.0,4357030.8280707365,4496736.439597662,1212124.6841194935,lower,4357031.0,4496736.0
45.90400735,11.02832335,225.1806,54.0,4357030.913401534,4496736.403599861,1212124.505825264,lower,4357031.0,4496736.0
45.90400913,11.02832602,225.1836,55.0,4357030.736435406,4496736.500497554,1212124.7962971255,lower,4357031.0,4496737.0
45.90400756,11.02832297,225.1824,57.0,4357030.903745046,4496736.426612961,1212124.4649107049,lower,4357031.0,4496736.0
45.90400925,11.02832574,225.1816,51.0,4357030.729774432,4496736.512468267,1212124.7655132508,lower,4357031.0,4496737.0
45.9040078,11.02832278,225.1825,60.0,4357030.887775205,4496736.447821594,1212124.4443003903,lower,4357031.0,4496736.0
45.90400871,11.02832416,225.1826,53.0,4357030.796103646,4496736.496120586,1212124.5941544306,lower,4357031.0,4496736.0
45.90400953,11.0283254,225.1774,63.0,4357030.709937073,4496736.535967127,1212124.7277939678,lower,4357031.0,4496737.0
45.90400969,11.0283252,225.1824,66.0,4357030.70373987,4496736.554698239,1212124.7070352347,lower,4357031.0,4496737.0
45.90401051,11.02832652,225.1867,51.0,4357030.622883911,4496736.600025674,1212124.8511781488,lower,4357031.0,4496737.0
45.90401124,11.02832755,225.1732,82.0,4357030.541204038,4496736.630368827,1212124.9604289776,lower,4357031.0,4496737.0
45.90400902,11.02832342,225.178,53.0,4357030.779528585,4496736.527697663,1212124.512928221,lower,4357031.0,4496737.0
45.90400987,11.02832481,225.1811,63.0,4357030.694467779,4496736.573396745,1212124.6644419036,lower,4357031.0,4496737.0
45.90401071,11.02832616,225.1879,51.0,4357030.6133079445,4496736.621551438,1212124.8123203341,lower,4357031.0,4496737.0
45.90401143,11.02832717,225.1711,76.0,4357030.530453461,4496736.649111877,1212124.9187683717,lower,4357031.0,4496737.0
45.90401007,11.0283244,225.1802,59.0,4357030.684193736,4496736.59420205,1212124.6197535698,lower,4357031.0,4496737.0
45.90401091,11.02832585,225.1914,54.0,4357030.604566656,4496736.643938647,1212124.7793312974,lower,4357031.0,4496737.0
45.90401176,11.028327,225.1787,87.0,4357030.5122482525,4496736.682147417,1212124.9017642848,lower,4357031.0,4496737.0
45.90401115,11.02832562,225.1874,60.0,4357030.586385466,4496736.662865023,1212124.7535936353,lower,4357031.0,4496737.0
45.90401189,11.02832678,225.1793,87.0,4357030.505694783,4496736.69579952,1212124.8779923366,lower,4357031.0,4496737.0
45.9040126,11.02832789,225.1728,69.0,4357030.429187651,4496736.728340395,1212124.9972683068,lower,4357030.0,4496737.0
45.90401331,11.02832907,225.1759,65.0,4357030.358206683,4496736.766584627,1212125.1259810235,lower,4357030.0,4496737.0
45.90401134,11.02832524,225.1861,63.0,4357030.576181297,4496736.682172004,1212124.7120860643,lower,4357031.0,4496737.0
45.90401208,11.0283264,225.1777,92.0,4357030.495285711,4496736.714895029,1212124.8364273775,lower,4357030.0,4496737.0
45.90401344,11.02832885,225.1761,63.0,4357030.351380008,4496736.779954765,1212125.1021325577,lower,4357030.0,4496737.0
45.9040141,11.02832991,225.1705,63.0,4357030.280147976,4496736.810087686,1212125.216151891,lower,4357030.0,4496737.0
45.90401221,11.02832613,225.176,87.0,4357030.487897562,4496736.727685689,1212124.8067866515,lower,4357030.0,4496737.0
45.90401294,11.02832735,225.1759,67.0,4357030.412572302,4496736.7645872105,1212124.9392302681,lower,4357030.0,4496737.0
45.90401364,11.02832855,225.1779,70.0,4357030.341330349,4496736.800991651,1212125.0699040813,lower,4357030.0,4496737.0
45.90401429,11.02832957,225.1691,63.0,4357030.269286508,4496736.828716292,1212125.1789682321,lower,4357030.0,4496737.0
45.90401239,11.0283257,225.1707,57.0,4357030.476482423,4496736.7441724315,1212124.7590851027,lower,4357030.0,4496737.0
45.90401376,11.02832833,225.1783,70.0,4357030.335425107,4496736.8137423275,1212125.046093875,lower,4357030.0,4496737.0
45.90401453,11.02832949,225.172,61.0,4357030.253609354,4496736.850226996,1212125.1708369043,lower,4357030.0,4496737.0
45.90401517,11.02833057,225.1709,84.0,4357030.186726031,4496736.881707186,1212125.287888582,lower,4357030.0,4496737.0
45.90401336,11.02832682,225.172,66.0,4357030.38474999,4496736.8018312305,1212124.880938929,lower,4357030.0,4496737.0
45.90401405,11.02832801,225.1719,75.0,4357030.313005792,4496736.83614688,1212125.0101252645,lower,4357030.0,4496737.0
45.90401473,11.02832922,225.175,63.0,4357030.243937559,4496736.87165386,1212125.1420952617,lower,4357030.0,4496737.0
45.90401479,11.02832907,225.1726,63.0,4357030.239798106,4496736.876804312,1212125.1253497524,lower,4357030.0,4496737.0
45.90401543,11.02833018,225.1725,84.0,4357030.173156047,4496736.908533501,1212125.245850005,lower,4357030.0,4496737.0
45.90397738,11.02824994,225.2924,70.0,4357034.422850129,4496735.318969965,1212116.5566450292,lower,4357034.0,4496735.0
45.90401605,11.02833131,225.177,63.0,4357030.110930997,4496736.941680453,1212125.3694017322,lower,4357030.0,4496737.0
45.90401433,11.0283276,225.1746,77.0,4357030.298911963,4496736.865573434,1212124.9661255907,lower,4357030.0,4496737.0
45.90401498,11.02832871,225.1689,61.0,4357030.227660211,4496736.894115563,1212125.085554596,lower,4357030.0,4496737.0
45.90401562,11.0283299,225.174,86.0,4357030.163391814,4496736.928294525,1212125.2157356609,lower,4357030.0,4496737.0
45.90397757,11.02824824,225.2934,99.0,4357034.433653702,4496735.359958268,1212116.372257035,lower,4357034.0,4496735.0
45.90401624,11.02833101,225.177,68.0,4357030.100436746,4496736.960688051,1212125.3368289263,lower,4357030.0,4496737.0
45.90401518,11.02832842,225.1711,65.0,4357030.217736506,4496736.91528244,1212125.0544883972,lower,4357030.0,4496737.0
45.90401582,11.02832967,225.1801,78.0,4357030.155248358,4496736.951298735,1212125.191930072,lower,4357030.0,4496737.0
45.90401656,11.02833091,225.1858,73.0,4357030.08280523,4496736.992745239,1212125.3276547145,lower,4357030.0,4496737.0
45.90401712,11.02833185,225.175,62.0,4357030.017636817,4496737.013431812,1212125.4276501937,lower,4357030.0,4496737.0
45.9040155,11.02832819,225.1721,60.0,4357030.196691747,4496736.94381694,1212125.0297072069,lower,4357030.0,4496737.0
45.90401668,11.0283307,225.1844,73.0,4357030.075523316,4496737.004075101,1212125.304585938,lower,4357030.0,4496737.0
45.90401675,11.02833058,225.183,70.0,4357030.070840296,4496737.010234997,1212125.2912890038,lower,4357030.0,4496737.0
45.90398241,11.02825368,225.292,69.0,4357033.972737171,4496735.644355465,1212116.9626429402,lower,4357034.0,4496736.0
45.90401731,11.02833155,225.1732,57.0,4357030.005913146,4496737.031170568,1212125.3947330583,lower,4357030.0,4496737.0
45.90401785,11.02833247,225.1612,75.0,4357029.941789274,4496737.049794298,1212125.4923274633,lower,4357030.0,4496737.0
45.90401633,11.02832914,225.1799,74.0,4357030.122889732,4496736.997994937,1212125.1343465224,lower,4357030.0,4496737.0
45.90401695,11.02833035,225.1877,70.0,4357030.061740622,4496737.0322523285,1212125.2672156023,lower,4357030.0,4496737.0
45.90398262,11.02825202,225.2926,90.0,4357033.981108891,4496735.685974823,1212116.782521473,lower,4357034.0,4496736.0
45.90401749,11.02833124,225.17,66.0,4357029.994165336,4496737.047313974,1212125.36046235,lower,4357030.0,4496737.0
45.90401706,11.02833011,225.1833,75.0,4357030.053636251,4496737.041162923,1212125.2403156627,lower,4357030.0,4496737.0
45.90401763,11.0283311,225.1746,66.0,4357029.988381085,4496737.063330401,1212125.3461416615,lower,4357030.0,4496737.0
45.90401817,11.02833212,225.1695,71.0,4357029.927497497,4496737.085298313,1212125.4559136,lower,4357030.0,4496737.0
45.90401872,11.02833324,225.1787,77.0,4357029.874123649,4496737.116587201,1212125.5792786495,lower,4357030.0,4496737.0
45.90401726,11.02832978,225.1809,78.0,4357030.041159693,4496737.059695092,1212125.2040264695,lower,4357030.0,4496737.0
45.90401889,11.02833321,225.1753,77.0,4357029.858901071,4496737.127573982,1212125.575370968,lower,4357030.0,4496737.0
45.90401743,11.02832974,225.1782,70.0,4357030.026562473,4496737.071327281,1212125.1991669342,lower,4357030.0,4496737.0
45.904018,11.02833085,225.1776,54.0,4357029.965072704,4496737.097380894,1212125.3195715398,lower,4357030.0,4496737.0
45.90398677,11.02825655,225.2798,60.0,4357033.579958786,4496735.923694478,1212117.2719224256,lower,4357034.0,4496736.0
45.90401855,11.02833184,225.1695,87.0,4357029.901797002,4496737.118450428,1212125.4255123145,lower,4357030.0,4496737.0
45.90401907,11.02833295,225.1746,86.0,4357029.848124542,4496737.14471981,1212125.547007297,lower,4357030.0,4496737.0
45.9040182,11.02833061,225.181,62.0,4357029.955232365,4496737.118633811,1212125.2941636955,lower,4357030.0,4496737.0
45.90398709,11.02825517,225.2852,56.0,4357033.578852888,4496735.972807161,1212117.123120461,lower,4357034.0,4496736.0
45.90401873,11.02833154,225.1664,90.0,4357029.889970244,4496737.134512352,1212125.3923464962,lower,4357030.0,4496737.0
45.90401926,11.02833267,225.1727,86.0,4357029.83603807,4496737.162084132,1212125.5162425525,lower,4357030.0,4496737.0
45.90401893,11.0283313,225.1696,89.0,4357029.879993303,4496737.155624287,1212125.3669003935,lower,4357030.0,4496737.0
45.90401946,11.02833246,225.1771,82.0,4357029.826438993,4496737.183586049,1212125.4942832838,lower,4357030.0,4496737.0
45.90401905,11.02833108,225.1651,89.0,4357029.8707413,4496737.164920893,1212125.3421528444,lower,4357030.0,4496737.0
45.90397938,11.02823108,225.2957,65.0,4357034.545849445,4496735.76000077,1212114.509531908,lower,4357035.0,4496736.0
45.90401959,11.02833232,225.1802,82.0,4357029.8204150535,4496737.197784663,1212125.4796756536,lower,4357030.0,4496737.0
45.90402021,11.02833343,225.1781,68.0,4357029.753976621,4496737.226583126,1212125.5997933166,lower,4357030.0,4496737.0
45.90397964,11.02822865,225.2926,70.0,4357034.559107969,4496735.81451581,1212114.2450990796,lower,4357035.0,4496736.0
45.9040199,11.02833211,225.1772,86.0,4357029.797128574,4496737.222435123,1212125.4563008063,lower,4357030.0,4496737.0
45.9040204,11.02833316,225.1762,59.0,4357029.741742897,4496737.243795478,1212125.5701143323,lower,4357030.0,4496737.0
45.90402009,11.02833184,225.1757,69.0,4357029.785168055,4496737.2399294395,1212125.4266983396,lower,4357030.0,4496737.0
45.90402072,11.0283328,225.1803,65.0,4357029.7247297205,4496737.276490831,1212125.531811272,lower,4357030.0,4496737.0
45.90399487,11.02826262,225.2916,57.0,4357032.862927132,4496736.455727542,1212117.9332362923,lower,4357033.0,4496736.0
45.90398483,11.02823502,225.2916,80.0,4357034.057301628,4496736.111677528,1212114.9365372737,lower,4357034.0,4496736.0
45.90402084,11.0283326,225.1772,53.0,4357029.716139437,4496737.286470372,1212125.5095030558,lower,4357030.0,4496737.0
45.90399526,11.02826124,225.2904,52.0,4357032.851819558,4496736.505510935,1212117.7831717965,lower,4357033.0,4496737.0
45.90399839,11.02826473,225.2827,75.0,4357032.549519132,4496736.685064953,1212118.1606292399,lower,4357033.0,4496737.0
45.9039986,11.0282639,225.2843,75.0,4357032.546352213,4496736.714775711,1212118.0708171912,lower,4357033.0,4496737.0
45.90398982,11.02823758,225.2831,57.0,4357033.622170935,4496736.44624395,1212115.2128659883,lower,4357034.0,4496736.0
45.90400205,11.02826642,225.2901,64.0,4357032.242441065,4496736.942921401,1212118.345538326,lower,4357032.0,4496737.0
45.90400485,11.0282696,225.2824,64.0,4357031.970604663,4496737.102091736,1212118.6893371888,lower,4357032.0,4496737.0
45.90400815,11.02827109,225.2927,61.0,4357031.696706111,4496737.337655754,1212118.8530858152,lower,4357032.0,4496737.0
45.90400289,11.0282467,225.2875,63.0,4357032.465114361,4496737.304651432,1212116.2039212866,lower,4357032.0,4496737.0
45.90401064,11.0282737,225.2929,67.0,4357031.462988358,4496737.487483355,1212119.1365075456,lower,4357031.0,4496737.0
45.90400644,11.02825061,225.2914,64.0,4357032.13158965,4496737.517938441,1212116.6291996904,lower,4357032.0,4496738.0
45.90401321,11.02827559,225.2824,96.0,4357031.226285668,4496737.646793817,1212119.3397076845,lower,4357031.0,4496738.0
45.90401555,11.028278,225.2814,53.0,4357031.006465689,4496737.787408216,1212119.60118465,lower,4357031.0,4496738.0
45.90401583,11.02827732,225.2817,57.0,4357030.994708325,4496737.81924616,1212119.5274103307,lower,4357031.0,4496738.0
45.90401752,11.02828046,225.2777,50.0,4357030.813103988,4496737.897223003,1212119.8675739232,lower,4357031.0,4496738.0
45.90401807,11.02827972,225.2829,86.0,4357030.7843865,4496737.953958868,1212119.78822238,lower,4357031.0,4496738.0
45.9040185,11.02827878,225.284,86.0,4357030.76523159,4496738.001718659,1212119.686371325,lower,4357031.0,4496738.0
45.90401681,11.02825718,225.2883,67.0,4357031.218862376,4496738.204490718,1212117.3419513274,lower,4357031.0,4496738.0
45.90402078,11.02828084,225.2854,68.0,4357030.556913509,4496738.144781116,1212119.9103057783,lower,4357031.0,4496738.0
45.90401952,11.02826009,225.2865,51.0,4357030.962094915,4496738.365079206,1212117.657563299,lower,4357031.0,4496738.0
45.90402529,11.02828419,225.2895,61.0,4357030.156427568,4496738.439721891,1212120.2748198127,lower,4357030.0,4496738.0
45.9040275,11.0282855,225.2767,50.0,4357029.954948185,4496738.578849236,1212120.4146058653,lower,4357030.0,4496739.0
45.90402571,11.02826328,225.2785,61.0,4357030.42384932,4496738.781676998,1212118.002390542,lower,4357030.0,4496739.0
45.90402911,11.02828797,225.276,51.0,4357029.791742068,4496738.663250693,1212120.682654772,lower,4357030.0,4496739.0
45.90402775,11.02826729,225.2882,51.0,4357030.211322611,4496738.882705331,1212118.4396360281,lower,4357030.0,4496739.0
45.90402946,11.02828738,225.2747,55.0,4357029.772072842,4496738.697916162,1212120.6183462283,lower,4357030.0,4496739.0
45.90402819,11.02826621,225.2831,63.0,4357030.189209658,4496738.928982677,1212118.321398304,lower,4357030.0,4496739.0
45.90403117,11.02828955,225.2738,51.0,4357029.605299301,4496738.794340202,1212120.8537840638,lower,4357030.0,4496739.0
45.90403168,11.02828883,225.276,54.0,4357029.577377591,4496738.845615607,1212120.7760301635,lower,4357030.0,4496739.0
45.90403352,11.02829071,225.272,56.0,4357029.40255416,4496738.954147345,1212120.979387937,lower,4357029.0,4496739.0
45.90403665,11.02829485,225.277,60.0,4357029.099356547,4496739.132775282,1212121.4298491916,lower,4357029.0,4496739.0
45.90403698,11.02829445,225.277,57.0,4357029.079347159,4496739.163948803,1212121.3864187778,lower,4357029.0,4496739.0
45.90403735,11.02829399,225.2763,60.0,4357029.056603842,4496739.19858249,1212121.336339896,lower,4357029.0,4496739.0
45.90403772,11.02829358,225.2775,57.0,4357029.034422001,4496739.233795656,1212121.292053274,lower,4357029.0,4496739.0
45.9040404,11.02829806,225.27,65.0,4357028.75299755,4496739.364225108,1212121.7770392036,lower,4357029.0,4496739.0
45.90404074,11.02829772,225.271,75.0,4357028.73200285,4496739.395952161,1212121.7403146462,lower,4357029.0,4496739.0
45.90404131,11.02829712,225.2705,75.0,4357028.695761044,4496739.448063323,1212121.6750733792,lower,4357029.0,4496739.0
45.90404167,11.02829679,225.2725,81.0,4357028.673732446,4496739.481864209,1212121.6396258757,lower,4357029.0,4496739.0
45.90404135,11.0282866,225.5232,52.0,4357029.020124922,4496739.789109887,1212120.5811933777,lower,4357029.0,4496740.0
45.90404296,11.02829912,225.2734,64.0,4357028.538795117,4496739.545186801,1212121.8927801978,lower,4357029.0,4496740.0
45.90404353,11.02829856,225.2725,73.0,4357028.501691108,4496739.596408113,1212121.8318054548,lower,4357029.0,4496740.0
45.90404769,11.02830181,225.2719,54.0,4357028.126936353,4496739.862939677,1212122.1845627842,lower,4357028.0,4496740.0
45.90404807,11.02830152,225.2724,51.0,4357028.101724581,4496739.896596197,1212122.153171382,lower,4357028.0,4496740.0
45.90405251,11.02830501,225.2725,77.0,4357027.7019387,4496740.181266301,1212122.5321208609,lower,4357028.0,4496740.0
45.90405265,11.02830501,225.2783,72.0,4357027.694912557,4496740.196001022,1212122.5332303655,lower,4357028.0,4496740.0
45.90405711,11.02828748,225.2732,51.0,4357027.599523256,4496740.797969405,1212120.6289168915,lower,4357028.0,4496741.0
45.90405507,11.02830665,225.2694,76.0,4357027.474756184,4496740.348831676,1212122.7095925391,lower,4357027.0,4496740.0
45.90405528,11.02830655,225.2702,68.0,4357027.460293673,4496740.366884657,1212122.6988879715,lower,4357027.0,4496740.0
45.90405592,11.02830948,225.2815,50.0,4357027.374638557,4496740.378991101,1212123.0191773602,lower,4357027.0,4496740.0
45.90405698,11.02830896,225.2802,56.0,4357027.29821571,4496740.466584355,1212122.9624691429,lower,4357027.0,4496740.0
45.9040689,11.02829669,225.275,80.0,4357026.539822347,4496741.555837318,1212121.629246507,lower,4357027.0,4496742.0
45.90406922,11.02829652,225.2746,63.0,4357026.516937835,4496741.582473087,1212121.6107120635,lower,4357027.0,4496742.0
45.90403581,11.02850533,224.8573,61.0,4357025.77929057,4496735.57433309,1212144.2026374128,lower,4357026.0,4496736.0
45.90402592,11.02849866,224.8606,66.0,4357026.655956839,4496734.925946101,1212143.4790670923,lower,4357027.0,4496735.0
45.90393116,11.02842755,224.8618,50.0,4357035.140910718,4496728.801491959,1212135.7584596754,lower,4357035.0,4496729.0
45.90392518,11.02842336,224.8697,50.0,4357035.677331464,4496728.415990391,1212135.305037557,lower,4357036.0,4496728.0
45.90401981,11.02838873,225.0487,76.0,4357028.8826945545,4496736.264545982,1212131.5792929858,lower,4357029.0,4496736.0
45.90402088,11.02838831,225.0733,54.0,4357028.82170451,4496736.369637265,1212131.5383969327,lower,4357029.0,4496736.0
45.90401986,11.02838833,225.0529,76.0,4357028.8875290835,4496736.277387722,1212131.5366660277,lower,4357029.0,4496736.0
45.90402091,11.02838794,225.0751,69.0,4357028.826027713,4496736.378810409,1212131.498568145,lower,4357029.0,4496736.0
45.9040199,11.02838794,225.0542,76.0,4357028.8910204545,4496736.2872728,1212131.4945700725,lower,4357029.0,4496736.0
45.90402092,11.02838759,225.0719,73.0,4357028.828211017,4496736.38263416,1212131.459954401,lower,4357029.0,4496736.0
45.90401995,11.02838753,225.0586,81.0,4357028.896138835,4496736.300407494,1212131.4508956133,lower,4357029.0,4496736.0
45.90402094,11.02838723,225.0724,77.0,4357028.832283883,4496736.389978501,1212131.4209626897,lower,4357029.0,4496736.0
45.90402008,11.02838727,225.0556,76.0,4357028.887715543,4496736.312129817,1212131.422091968,lower,4357029.0,4496736.0
45.90402106,11.02838697,225.0681,77.0,4357028.823757505,4496736.400023992,1212131.3919103602,lower,4357029.0,4496736.0
45.90401831,11.02838729,225.073,52.0,4357029.038220094,4496736.18949258,1212131.4275920263,lower,4357029.0,4496736.0
45.90402015,11.02838686,225.0619,81.0,4357028.892561988,4496736.3281247355,1212131.37878097,lower,4357029.0,4496736.0
